,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
1749,1771,67,Tchoupitoulas at First Street,,29.92171,-90.074723,,,,,,2,POINT (-90.074723 29.92171),303.9684929175851,534.3761013711651,247.29768369007596,24.233395186552183,70.3222537432314,2225.071188917049,516.951143117173,True,False,True,True,True,False,False,301.0,136.0,165.0,0.0,182.0,100.0,82.0,300.0,94.0,30.0,5.0,22.0,71.0,14200.0,1.0,0.0,301.0,242.0,179.0,1.0,0.45182724252491696,0.5481727574750831,0.0,1.0,0.5494505494505495,0.45054945054945056,1.0,0.31333333333333335,0.1,0.016666666666666666,0.0,1.0,0.8039867109634552,0.5946843853820598,171.0,0.57,59.0,0.19601328903654486,
1755,1772,670,S. Carrollton at Palm,,29.964655,-90.111376,,,,,,2,POINT (-90.111376 29.964655),677.5849480943419,321.54850444105654,58.59699286510041,676.8481404082863,225.0539056067483,992.5492243161716,1023.5839420475891,False,True,True,False,True,False,False,1260.0,159.0,1027.0,44.0,663.0,55.0,608.0,943.0,43.0,61.0,0.0,22.0,71.0,7200.0,1.0,0.0,1249.0,272.0,662.0,1.0,0.1261904761904762,0.8150793650793651,0.03492063492063492,1.0,0.08295625942684766,0.9170437405731523,1.0,0.04559915164369035,0.06468716861081654,0.0,0.0,1.0,0.2177742193755004,0.5253968253968254,847.0,0.8981972428419936,977.0,0.7822257806244995,
1762,1781,679,Leonidas at S. Claiborne,,29.959548,-90.124677,,,,,,2,POINT (-90.124677 29.959548),451.23053383810077,275.42673210979245,522.4452046438769,753.0717000761399,100.9853858911194,1005.212344390986,982.2599347075776,False,True,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,1782,68,Tchoupitoulas at Soraparu,,29.922257,-90.073419,,,,,,2,POINT (-90.073419 29.922257),252.22727983675065,518.4779697553295,198.85919460905208,78.43611281001468,132.16504011993206,2167.1302849039516,462.20943017357183,True,False,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,1783,680,Leonidas at Sycamore,,29.957956,-90.126434,,,,,,2,POINT (-90.126434 29.957956),540.4166332614919,122.40084252029406,572.1983237988899,648.8079700685969,89.33392758374517,917.6109975382747,945.6184905392912,False,True,False,False,True,False,False,744.0,369.0,340.0,0.0,243.0,141.0,102.0,516.0,163.0,0.0,0.0,22.0,71.0,13200.0,4.0,19.0,744.0,412.0,325.0,1.0,0.4959677419354839,0.45698924731182794,0.0,1.0,0.5802469135802469,0.41975308641975306,1.0,0.31589147286821706,0.0,0.0,0.03682170542635659,1.0,0.553763440860215,0.4368279569892473,334.0,0.6472868217054264,332.0,0.44623655913978494,
1771,1784,681,Leonidas at Spruce,,29.956524,-90.127925,,,,,,2,POINT (-90.127925 29.956524),653.3660786733734,120.03312867594587,513.6777044861544,533.1796573375457,39.486051963701264,861.9726071758616,881.855746812006,False,True,False,False,True,False,False,744.0,369.0,340.0,0.0,243.0,141.0,102.0,516.0,163.0,0.0,0.0,22.0,71.0,13200.0,4.0,19.0,744.0,412.0,325.0,1.0,0.4959677419354839,0.45698924731182794,0.0,1.0,0.5802469135802469,0.41975308641975306,1.0,0.31589147286821706,0.0,0.0,0.03682170542635659,1.0,0.553763440860215,0.4368279569892473,334.0,0.6472868217054264,332.0,0.44623655913978494,
1778,1785,682,Leonidas at Hickory,,29.955096,-90.129436,,,,,,2,POINT (-90.129436 29.955096),782.536140178928,91.31789655015191,501.40631149203017,446.62372111145845,19.50839959224445,834.2828276066723,844.5330415342096,False,True,False,False,True,False,False,1335.0,264.0,1036.0,2.0,515.0,177.0,338.0,909.0,153.0,94.0,33.0,22.0,71.0,13100.0,1.0,0.0,1335.0,561.0,477.0,1.0,0.19775280898876405,0.7760299625468164,0.00149812734082397,1.0,0.34368932038834954,0.6563106796116505,1.0,0.16831683168316833,0.1034103410341034,0.036303630363036306,0.0,1.0,0.4202247191011236,0.35730337078651686,634.0,0.6974697469746974,774.0,0.5797752808988764,
1779,1786,683,Leonidas at Birch,,29.953699,-90.130951,,,,,,2,POINT (-90.130951 29.953699),918.1685633976824,106.09377409620657,392.5013413311831,407.9682605671667,83.43625503174258,836.9266122981272,836.998266020394,False,True,True,False,True,False,False,512.0,242.0,221.0,49.0,256.0,187.0,69.0,403.0,71.0,26.0,21.0,22.0,71.0,13100.0,2.0,3.0,512.0,229.0,306.0,1.0,0.47265625,0.431640625,0.095703125,1.0,0.73046875,0.26953125,1.0,0.1761786600496278,0.06451612903225806,0.052109181141439205,0.007444168734491315,1.0,0.447265625,0.59765625,282.0,0.6997518610421837,283.0,0.552734375,
1780,1787,684,Leonidas at Willow,,29.952279,-90.132487,,,,,,2,POINT (-90.132487 29.952279),1061.9703174945569,253.8875794371822,243.3476750023259,427.85800362879723,82.15861998795236,868.9611313043264,858.9785086547655,False,True,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,1788,685,Willow at Cambronne,,29.95087,-90.130957,,,,,,2,POINT (-90.130957 29.95087),1218.4152630821409,399.67139346081274,93.4884893610106,291.797459852506,40.102366297516504,887.9305855346537,837.5851006735089,False,True,True,True,True,False,False,404.0,200.0,182.0,19.0,187.0,129.0,58.0,323.0,125.0,34.0,15.0,22.0,71.0,12900.0,2.0,8.0,404.0,207.0,251.0,1.0,0.49504950495049505,0.4504950495049505,0.04702970297029703,1.0,0.6898395721925134,0.31016042780748665,1.0,0.38699690402476783,0.10526315789473684,0.04643962848297214,0.02476780185758514,1.0,0.5123762376237624,0.6212871287128713,141.0,0.43653250773993807,197.0,0.4876237623762376,
1785,1789,686,Willow at S. Carrollton,,29.948695,-90.128438,,,,,,2,POINT (-90.128438 29.948695),1444.4526133829006,195.58035356272487,169.237320490247,58.774496718467994,48.51424633887342,909.395600658225,776.7153542814694,False,True,True,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
1789,1790,687,S. Carrollton at Oak,,29.947465,-90.129743,,,,,,2,POINT (-90.129743 29.947465),1335.6597231081873,58.235504280743555,307.0404852091576,87.53122663690178,90.9995192293613,803.5700914100539,681.7993604055154,False,True,True,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
1793,1791,688,S. Carrollton at Freret,,29.946042,-90.131257,,,,,,2,POINT (-90.131257 29.946042),1217.1867250748771,102.23107264864068,466.4756007814451,218.65570098428623,56.51267715189516,695.30484993995,593.4098636781503,False,True,False,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
1797,1792,689,S. Carrollton at Maple,,29.944638,-90.132783,,,,,,2,POINT (-90.132783 29.944638),1110.685647461822,259.38296926590505,623.8394533285842,104.87383911144897,102.28037294798011,611.2353271558529,539.6238879105522,False,True,False,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
1801,1793,691,S. Carrollton at Maple,,29.944272,-90.132659,,,,,,2,POINT (-90.132659 29.944272),1080.0185406712646,299.3422878430707,663.9708021811966,90.64705959775985,141.9022342232495,588.1371279158482,525.5883415851787,False,True,False,True,True,False,False,474.0,228.0,14.0,204.0,232.0,139.0,93.0,338.0,143.0,49.0,57.0,22.0,71.0,12600.0,3.0,5.0,474.0,393.0,318.0,1.0,0.4810126582278481,0.029535864978902954,0.43037974683544306,1.0,0.5991379310344828,0.40086206896551724,1.0,0.4230769230769231,0.14497041420118342,0.16863905325443787,0.014792899408284023,1.0,0.8291139240506329,0.6708860759493671,84.0,0.2485207100591716,81.0,0.17088607594936708,
1804,1794,692,S. Carrollton at Freret,,29.945708,-90.131134,,,,,,2,POINT (-90.131134 29.945708),1186.7570102742745,138.46531967998285,503.08957620861986,183.31919662058039,19.36520665980152,668.1247635587403,571.5896847660894,False,True,False,True,True,False,False,614.0,314.0,297.0,0.0,269.0,176.0,93.0,431.0,61.0,79.0,71.0,22.0,71.0,12600.0,1.0,75.0,614.0,397.0,359.0,1.0,0.511400651465798,0.4837133550488599,0.0,1.0,0.654275092936803,0.34572490706319703,1.0,0.14153132250580047,0.18329466357308585,0.16473317865429235,0.1740139211136891,1.0,0.6465798045602605,0.5846905537459284,145.0,0.33642691415313225,217.0,0.3534201954397394,
1807,1795,693,S. Carrollton at Oak,,29.94709,-90.129633,,,,,,2,POINT (-90.129633 29.94709),1299.8033203030582,16.557334996728695,348.21255516254416,129.04200701317396,55.562966785850556,769.1312334891572,650.9640925045413,False,True,True,True,True,False,False,614.0,314.0,297.0,0.0,269.0,176.0,93.0,431.0,61.0,79.0,71.0,22.0,71.0,12600.0,1.0,75.0,614.0,397.0,359.0,1.0,0.511400651465798,0.4837133550488599,0.0,1.0,0.654275092936803,0.34572490706319703,1.0,0.14153132250580047,0.18329466357308585,0.16473317865429235,0.1740139211136891,1.0,0.6465798045602605,0.5846905537459284,145.0,0.33642691415313225,217.0,0.3534201954397394,
1810,1796,694,Willow at Dublin,,29.949458,-90.129055,,,,,,2,POINT (-90.129055 29.949458),1376.7507720811184,279.78293079834293,88.62418813425482,136.72854234592353,107.85001697687679,929.3698141058314,801.5033962595844,False,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,1797,695,Willow at Cambronne,,29.950848,-90.130759,,,,,,2,POINT (-90.130759 29.950848),1221.4674909392083,401.61297997257026,89.9164817363166,289.3339689457778,40.36535295265488,886.2255553466871,834.5502882111782,False,False,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,1798,696,Willow at Leonidas,,29.952126,-90.132361,,,,,,2,POINT (-90.132361 29.952126),1078.789428257221,269.23674116193547,226.7273785240659,429.5938302907151,99.22566752147812,870.1889951583589,859.1452815133466,False,True,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,1799,697,Leonidas at Birch,,29.953475,-90.130974,,,,,,2,POINT (-90.130974 29.953475),941.5057111066795,125.90477181639896,367.9430375337773,404.1139947283969,61.23500394430412,837.0895013937237,835.5332518819837,False,True,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,1800,698,Leonidas at Hickory,,29.954893,-90.129466,,,,,,2,POINT (-90.129466 29.954893),802.8353421444939,73.8261049741236,506.20175757559787,435.5042688397932,5.782140694510733,830.3078211670371,839.1370012064459,False,True,False,False,True,False,False,922.0,248.0,632.0,24.0,298.0,143.0,155.0,787.0,101.0,48.0,24.0,22.0,71.0,13000.0,2.0,25.0,922.0,747.0,283.0,1.0,0.26898047722342733,0.6854663774403471,0.026030368763557483,1.0,0.4798657718120805,0.5201342281879194,1.0,0.12833545108005082,0.060991105463786534,0.030495552731893267,0.03176620076238882,1.0,0.8101952277657267,0.306941431670282,589.0,0.7484116899618806,175.0,0.1898047722342733,
1817,1801,699,Leonidas at Spruce,,29.95631,-90.127944,,,,,,2,POINT (-90.127944 29.95631),673.349646099142,134.83106116507236,511.4677376368672,516.0265407474218,35.04860800543574,853.3552529458927,871.9442643745857,False,True,False,False,True,False,False,758.0,447.0,161.0,18.0,343.0,152.0,191.0,639.0,291.0,95.0,31.0,22.0,71.0,13000.0,1.0,0.0,758.0,483.0,458.0,1.0,0.5897097625329816,0.21240105540897097,0.023746701846965697,1.0,0.44314868804664725,0.5568513119533528,1.0,0.45539906103286387,0.1486697965571205,0.048513302034428794,0.0,1.0,0.637203166226913,0.604221635883905,222.0,0.3474178403755869,275.0,0.3627968337730871,
1820,1802,700,Leonidas at Sycamore,,29.957727,-90.126454,,,,,,2,POINT (-90.126454 29.957727),558.8905743793356,104.64882346266872,562.9615161335747,627.394937041483,86.3948219877351,904.4996407504262,931.4078147779658,False,True,False,False,True,False,False,744.0,369.0,340.0,0.0,243.0,141.0,102.0,516.0,163.0,0.0,0.0,22.0,71.0,13200.0,4.0,19.0,744.0,412.0,325.0,1.0,0.4959677419354839,0.45698924731182794,0.0,1.0,0.5802469135802469,0.41975308641975306,1.0,0.31589147286821706,0.0,0.0,0.03682170542635659,1.0,0.553763440860215,0.4368279569892473,334.0,0.6472868217054264,332.0,0.44623655913978494,
1827,1803,701,Leonidas at S. Claiborne,,29.959131,-90.124924,,,,,,2,POINT (-90.124924 29.959131),472.1073655176399,231.0926749428141,568.1545391903646,753.8288962319982,139.92199844004705,977.6510848169805,1004.1418499360659,False,True,False,False,True,False,False,371.0,128.0,157.0,86.0,144.0,100.0,44.0,311.0,33.0,55.0,0.0,22.0,71.0,13200.0,3.0,0.0,371.0,268.0,,1.0,0.3450134770889488,0.42318059299191374,0.23180592991913745,1.0,0.6944444444444444,0.3055555555555556,1.0,0.10610932475884244,0.17684887459807075,0.0,0.0,1.0,0.7223719676549866,,223.0,0.7170418006430869,103.0,0.2776280323450135,
1834,1813,716,S. Carrollton at S. Claiborne,,29.955649,-90.120533,,,,,,2,POINT (-90.120533 29.955649),789.9492432672567,154.59021331817564,610.8157824310302,393.9609444806006,106.33314805469037,733.9401058628657,750.522369772294,False,True,False,True,True,False,False,799.0,604.0,103.0,8.0,311.0,167.0,144.0,526.0,184.0,79.0,39.0,22.0,71.0,12800.0,2.0,32.0,794.0,652.0,512.0,1.0,0.7559449311639549,0.12891113892365458,0.010012515644555695,1.0,0.5369774919614148,0.4630225080385852,1.0,0.34980988593155893,0.15019011406844107,0.0741444866920152,0.060836501901140684,1.0,0.8211586901763224,0.6408010012515645,192.0,0.3650190114068441,142.0,0.17884130982367757,
1838,1814,717,S. Carrollton at Nelson,,29.956605,-90.119575,,,,,,2,POINT (-90.119575 29.956605),714.0505145504628,58.80804797903039,627.1306139701466,472.26450949915704,84.56610823524441,762.7572716208728,786.1947695840014,False,True,False,False,True,False,False,799.0,604.0,103.0,8.0,311.0,167.0,144.0,526.0,184.0,79.0,39.0,22.0,71.0,12800.0,2.0,32.0,794.0,652.0,512.0,1.0,0.7559449311639549,0.12891113892365458,0.010012515644555695,1.0,0.5369774919614148,0.4630225080385852,1.0,0.34980988593155893,0.15019011406844107,0.0741444866920152,0.060836501901140684,1.0,0.8211586901763224,0.6408010012515645,192.0,0.3650190114068441,142.0,0.17884130982367757,
1842,1815,718,S. Carrollton at Belfast,,29.957964,-90.118043,,,,,,2,POINT (-90.118043 29.957964),623.9058128506238,99.59311002865272,679.3025136251589,598.191019202544,69.22265441693916,824.3023055627468,855.807115074739,False,True,False,False,True,False,False,648.0,378.0,201.0,9.0,269.0,140.0,129.0,492.0,133.0,69.0,35.0,22.0,71.0,12800.0,1.0,20.0,548.0,358.0,274.0,1.0,0.5833333333333334,0.3101851851851852,0.013888888888888888,1.0,0.5204460966542751,0.4795539033457249,1.0,0.2703252032520325,0.1402439024390244,0.07113821138211382,0.04065040650406504,1.0,0.6532846715328468,0.4228395061728395,235.0,0.47764227642276424,190.0,0.3467153284671533,
1846,1816,719,S. Carrollton at Pritchard,,29.959373,-90.116506,,,,,,2,POINT (-90.116506 29.959373),559.0730166548394,256.1239442533103,524.9559747506324,642.6710486043919,100.9486550625631,911.4244164856157,949.1373739634042,False,True,False,False,True,False,False,648.0,378.0,201.0,9.0,269.0,140.0,129.0,492.0,133.0,69.0,35.0,22.0,71.0,12800.0,1.0,20.0,548.0,358.0,274.0,1.0,0.5833333333333334,0.3101851851851852,0.013888888888888888,1.0,0.5204460966542751,0.4795539033457249,1.0,0.2703252032520325,0.1402439024390244,0.07113821138211382,0.04065040650406504,1.0,0.6532846715328468,0.4228395061728395,235.0,0.47764227642276424,190.0,0.3467153284671533,
1850,1817,720,S. Carrollton at Earhart,,29.960832,-90.115025,,,,,,2,POINT (-90.115025 29.960832),533.0419331702234,419.0503737171194,362.34636983943216,635.5605225498024,61.98806622580562,1020.6428694335129,1038.1949693822821,False,False,True,False,True,False,False,713.0,65.0,645.0,3.0,183.0,62.0,121.0,389.0,37.0,0.0,0.0,22.0,71.0,7200.0,2.0,10.0,713.0,132.0,107.0,1.0,0.091164095371669,0.9046283309957924,0.004207573632538569,1.0,0.33879781420765026,0.6612021857923497,1.0,0.09511568123393316,0.0,0.0,0.02570694087403599,1.0,0.18513323983169705,0.15007012622720897,346.0,0.8894601542416453,581.0,0.814866760168303,
