,,update_count,driving_time,routes
717,723,4,1.2111111111111112,"['2', '2', '2', '2']"
723,724,4,1.0666666666666669,"['2', '2', '2', '2']"
724,722,4,1.666666666666667,"['2', '2', '2', '2']"
722,628,4,2.1166666666666667,"['2', '2', '2', '2']"
628,636,28,1.9432098765432109,"['2', '2', '2', '2', '6', '6', '9', '9', '9', '9R', '9R', 'F', 'F', 'F', 'F', 'F', 'KBUS', 'LBUS', 'LOWL', 'LOWL', 'LOWL', 'LOWL', 'NBUS', 'NBUS', 'NBUS', 'NBUS', 'NOWL', 'NOWL']"
395,244,15,0.9500000000000003,"['2', '6', '6', '6', '9', '9', 'KBUS', 'KBUS', 'KBUS', 'KBUS', 'LOWL', 'NBUS', 'NOWL', 'NOWL', 'NOWL']"
244,628,17,1.305208333333333,"['2', '38', '38R', '38R', '5', '5', '5', 'J', 'J', 'K', 'M', 'N', 'N', 'N', 'S', 'S', 'S']"
628,572,1,2.033333333333333,['2']
572,730,8,1.0523809523809526,"['2', '30', '30', '30', '45', '45', '91', '91']"
730,724,1,1.0333333333333334,['2']
724,558,1,1.05,['2']
558,723,1,1.0333333333333334,['2']
723,717,1,1.0166666666666666,['2']
717,807,1,2.183333333333333,['2']
807,806,1,0.75,['2']
806,808,1,1.6333333333333333,['2']
808,385,1,1.5166666666666666,['2']
385,805,1,1.5333333333333334,['2']
805,732,1,1.5,['2']
732,306,4,1.7944444444444447,"['2', '43', '43', '43']"
306,731,4,0.5277777777777779,"['2', '43', '43', '43']"
462,528,5,0.9625,"['21', '21', '33', '33', '33']"
528,525,2,1.3333333333333333,"['21', '21']"
525,524,2,1.5333333333333334,"['21', '21']"
524,522,2,0.9,"['21', '21']"
522,392,2,1.3833333333333333,"['21', '21']"
392,527,2,1.5,"['21', '21']"
527,426,2,0.65,"['21', '21']"
426,523,2,0.6666666666666666,"['21', '21']"
523,509,2,0.38333333333333336,"['21', '21']"
509,508,2,1.2166666666666666,"['21', '21']"
508,510,2,1.5833333333333333,"['21', '21']"
510,542,2,2.1666666666666665,"['21', '21']"
542,526,3,1.6666666666666665,"['21', '21', '21']"
526,510,3,1.8333333333333335,"['21', '21', '21']"
510,508,3,1.1,"['21', '21', '21']"
508,523,3,0.9833333333333333,"['21', '21', '21']"
523,426,3,0.5833333333333334,"['21', '21', '21']"
426,527,3,0.5833333333333334,"['21', '21', '21']"
527,390,3,1.9833333333333334,"['21', '21', '21']"
390,522,3,1.175,"['21', '21', '21']"
522,524,3,0.925,"['21', '21', '21']"
524,525,3,1.025,"['21', '21', '21']"
525,528,3,1.1916666666666667,"['21', '21', '21']"
528,188,1,5.516666666666667,['21']
528,462,4,1.3944444444444446,"['21', '21', '33', '33']"
633,133,3,1.25,"['22', '22', '22']"
133,27,3,1.2666666666666666,"['22', '22', '22']"
27,33,3,1.3166666666666667,"['22', '22', '22']"
33,36,6,1.0366666666666666,"['22', '22', '22', '55', '55', '55']"
35,34,6,1.5700000000000003,"['22', '22', '22', '55', '55', '55']"
34,28,8,1.1714285714285717,"['22', '22', '22', '33', '33', '55', '55', '55']"
28,31,10,2.3185185185185184,"['22', '22', '22', '27', '27', '33', '33', '55', '55', '55']"
31,32,8,1.9595238095238094,"['22', '22', '22', '33', '33', '55', '55', '55']"
32,30,3,1.9000000000000001,"['22', '22', '22']"
30,29,3,1.0166666666666666,"['22', '22', '22']"
29,15,6,1.7933333333333334,"['22', '22', '22', 'J', 'J', 'J']"
15,335,6,1.2200000000000002,"['22', '22', '22', 'J', 'J', 'J']"
335,424,6,0.9666666666666669,"['22', '22', '22', 'NOWL', 'NOWL', 'NOWL']"
424,426,3,1.4083333333333332,"['22', '22', '22']"
